complaint_id,product_tag
1162,Biling Error
1163,Freeze Issue
1163,Slow Performance
1164,Sync Failure
1165,Feature Access
1166,Login Issue
1167,Billing Error
1167,Biling Error
1168,Biling Error
1168,Billing Error
1169,Feature Access
1170,Integration Error
1171,Export Failure
1171,Data Export Error
1172,Slow Performance
1173,Sync Failure
1173,Integration Error
1174,Double Billing
1175,Integration Error
1175,Sync Failure
1176,Slow Performance
1177,Sync Failure
1178,Integration Error
1179,Freeze Issue
1180,Feature Access
1181,Notification Failure
1182,Delayed Notifications
1182,Notification Failure
1183,Integration Error
1183,Sync Failure
1184,Slow Performance
1185,Freeze Issue
1185,Slow Performance
1186,Export Failure
1186,Data Export Error
1187,Feature Access
1187,Biling Error
1188,Integration Error
1188,Sync Failure
1189,Data Export Error
1189,Export Failure
1190,Double Billing
1190,Biling Error
1191,Freeze Issue
1191,Slow Performance
1192,Data Export Error
1193,Integration Error
1193,Sync Failure
1194,Billing Error
1194,Feature Access
1195,Freeze Issue
1195,Slow Performance
1196,App Crash
1197,Export Failure
1198,Feature Access
1198,Double Billing
1199,Sync Failure
1200,Sync Failure
1201,App Crash
1201,Login Issue
1202,Delayed Notifications
1202,Notification Failure
1203,Sync Failure
1204,Biling Error
1205,Integration Error
1205,Sync Failure
1206,Feature Access
1206,Double Billing
1207,Login Issue
1208,Feature Access
1208,Biling Error
1209,Slow Performance
1210,Export Failure
1210,Data Export Error
1211,Double Billing
1212,Slow Performance
1212,Freeze Issue
1213,Biling Error
1214,Double Billing
1214,Feature Access
1215,Sync Failure
1216,Export Failure
1216,Data Export Error
1217,Billing Error
1218,Freeze Issue
1218,Slow Performance
1219,App Crash
1220,Slow Performance
1220,Freeze Issue
22844,Double Billing
1222,Slow Performance
1222,Freeze Issue
1223,Login Issue
1223,App Crash
1224,Export Failure
1225,Login Issue
1225,App Crash
1226,Biling Error
1227,Delayed Notifications
1228,Billing Error
1229,Login Issue
1230,Slow Performance
1231,Biling Error
1231,Feature Access
1232,Sync Failure
1233,Delayed Notifications
1233,Notification Failure
1234,Login Issue
1234,App Crash
1235,Export Failure
1235,Data Export Error
1236,Integration Error
1236,Sync Failure
1237,Notification Failure
1238,Integration Error
1238,Sync Failure
1239,Biling Error
1240,Double Billing
1240,Biling Error
1241,Slow Performance
1242,Freeze Issue
1242,Slow Performance
1243,Slow Performance
1243,Freeze Issue
1244,Sync Failure
1244,Integration Error
1245,Double Billing
1246,Freeze Issue
1247,Feature Access
1248,Double Billing
1248,Biling Error
1249,Login Issue
1249,App Crash
1250,Login Issue
1250,App Crash
1251,Delayed Notifications
1251,Notification Failure
1252,Biling Error
1253,Slow Performance
1254,Billing Error
1254,Double Billing
1255,Freeze Issue
1256,App Crash
1257,Freeze Issue
1257,Slow Performance
1258,Integration Error
1258,Sync Failure
1259,Login Issue
1260,Export Failure
1260,Data Export Error
1261,App Crash
1262,Billing Error
1262,Biling Error
1263,Slow Performance
1264,Slow Performance
1265,Billing Error
1265,Feature Access
1266,Sync Failure
1266,Integration Error
1267,Biling Error
1267,Double Billing
1268,Double Billing
1268,Feature Access
1269,Login Issue
1270,Slow Performance
1270,Freeze Issue
1271,Freeze Issue
1272,Biling Error
1272,Feature Access
1273,Integration Error
1274,Billing Error
1275,Login Issue
1275,App Crash
1276,Feature Access
1276,Double Billing
1277,Slow Performance
1278,Slow Performance
1279,Notification Failure
1280,Biling Error
1280,Double Billing
1281,App Crash
1282,Sync Failure
1283,Notification Failure
1284,Feature Access
1285,Delayed Notifications
1286,Double Billing
1287,Double Billing
1288,Slow Performance
1289,Sync Failure
1289,Integration Error
1290,Sync Failure
1291,Double Billing
1291,Feature Access
1292,Sync Failure
1292,Integration Error
1293,Sync Failure
1294,Feature Access
1294,Billing Error
1295,App Crash
1296,App Crash
1297,Export Failure
1298,Sync Failure
1299,Freeze Issue
1299,Slow Performance
1300,Notification Failure
1300,Delayed Notifications
1301,Double Billing
1302,Billing Error
1302,Double Billing
1303,Slow Performance
1303,Freeze Issue
1304,Biling Error
1305,Freeze Issue
1305,Slow Performance
1306,Notification Failure
1307,Login Issue
1308,Delayed Notifications
1309,Feature Access
1309,Billing Error
1310,Export Failure
1310,Data Export Error
1311,Slow Performance
1312,Notification Failure
1313,Delayed Notifications
1314,Double Billing
1314,Biling Error
1315,Delayed Notifications
1315,Notification Failure
1316,Feature Access
1317,Sync Failure
1318,Login Issue
1318,App Crash
1319,Slow Performance
1320,Biling Error
1320,Billing Error
1321,Data Export Error
1322,Billing Error
1323,Notification Failure
4692,Integration Error
1325,Integration Error
1326,Login Issue
1326,App Crash
1327,Biling Error
1328,Data Export Error
1329,Sync Failure
1330,Freeze Issue
1331,Integration Error
1332,Delayed Notifications
1332,Notification Failure
1333,Biling Error
1333,Feature Access
1334,Freeze Issue
1334,Slow Performance
1335,Integration Error
1335,Sync Failure
1336,Billing Error
1336,Double Billing
1337,Sync Failure
1337,Integration Error
1338,Slow Performance
1339,Integration Error
1339,Sync Failure
1340,Biling Error
1341,Integration Error
1341,Sync Failure
1342,Integration Error
1343,Slow Performance
1344,Integration Error
1345,App Crash
1345,Login Issue
1346,Integration Error
1346,Sync Failure
1347,Sync Failure
1347,Integration Error
1348,Sync Failure
1348,Integration Error
1349,Double Billing
1350,Feature Access
1350,Double Billing
1351,Slow Performance
1351,Freeze Issue
1352,Login Issue
1352,App Crash
1353,Sync Failure
1354,Feature Access
1355,Biling Error
1355,Billing Error
1356,Feature Access
1357,Freeze Issue
1358,Login Issue
1358,App Crash
1359,Login Issue
1360,App Crash
1361,Sync Failure
1361,Integration Error
1362,Biling Error
1362,Feature Access
1363,App Crash
1364,Login Issue
1364,App Crash
1365,Integration Error
1365,Sync Failure
1366,Delayed Notifications
1366,Notification Failure
1367,Integration Error
1367,Sync Failure
1368,Freeze Issue
1368,Slow Performance
1369,Integration Error
1369,Sync Failure
1370,Slow Performance
1371,Login Issue
1371,App Crash
1372,Freeze Issue
1372,Slow Performance
1373,Double Billing
1373,Feature Access
1374,Slow Performance
1375,Feature Access
1376,App Crash
1377,Freeze Issue
1378,Feature Access
1378,Billing Error
1379,Freeze Issue
1380,Freeze Issue
1381,Integration Error
1381,Sync Failure
1382,Biling Error
1383,Feature Access
1384,Billing Error
1385,App Crash
1385,Login Issue
1386,App Crash
1386,Login Issue
1387,Freeze Issue
1388,Integration Error
1388,Sync Failure
1389,Sync Failure
1389,Integration Error
1390,Delayed Notifications
1390,Notification Failure
1391,Double Billing
1391,Feature Access
1392,Login Issue
1392,App Crash
1393,Freeze Issue
1393,Slow Performance
1394,Biling Error
1394,Feature Access
1395,Data Export Error
1395,Export Failure
1396,Freeze Issue
1397,Slow Performance
1398,Feature Access
1399,App Crash
1399,Login Issue
1400,Integration Error
1401,Feature Access
1402,Notification Failure
1403,Double Billing
1403,Billing Error
1404,Login Issue
1404,App Crash
1405,Freeze Issue
1406,Sync Failure
1406,Integration Error
1407,Biling Error
1407,Double Billing
1408,Slow Performance
1408,Freeze Issue
1409,Freeze Issue
1409,Slow Performance
1410,Integration Error
1411,Feature Access
1411,Billing Error
1412,Slow Performance
1412,Freeze Issue
1413,App Crash
1414,Freeze Issue
1415,Biling Error
1416,Freeze Issue
1417,Sync Failure
1418,Double Billing
1419,Double Billing
1419,Biling Error
1420,Freeze Issue
1421,Slow Performance
1421,Freeze Issue
27188,Integration Error
27188,Sync Failure
1423,Billing Error
1424,Freeze Issue
1425,Billing Error
1425,Feature Access
1426,Freeze Issue
1427,App Crash
1427,Login Issue
1428,Feature Access
1428,Double Billing
1429,Slow Performance
1430,Slow Performance
1430,Freeze Issue
1431,Slow Performance
1432,Login Issue
1433,Freeze Issue
1434,Integration Error
1434,Sync Failure
1435,Notification Failure
1435,Delayed Notifications
1436,Integration Error
1436,Sync Failure
1437,Double Billing
1437,Feature Access
1438,Freeze Issue
1438,Slow Performance
1439,Feature Access
1439,Biling Error
1440,Integration Error
1440,Sync Failure
1441,Billing Error
1442,Billing Error
1442,Feature Access
1443,Data Export Error
1444,Delayed Notifications
1444,Notification Failure
1445,Login Issue
1445,App Crash
1446,Freeze Issue
1447,App Crash
1448,Notification Failure
1448,Delayed Notifications
1449,Slow Performance
1449,Freeze Issue
1450,Slow Performance
1450,Freeze Issue
1451,Integration Error
1452,Delayed Notifications
1452,Notification Failure
1453,Export Failure
1453,Data Export Error
1454,Notification Failure
1455,Slow Performance
1456,Feature Access
1457,Double Billing
1458,Login Issue
1458,App Crash
1459,Freeze Issue
1459,Slow Performance
1460,Slow Performance
1461,Integration Error
1462,Delayed Notifications
1462,Notification Failure
1463,Login Issue
1463,App Crash
1464,Export Failure
1464,Data Export Error
1465,Delayed Notifications
1466,Delayed Notifications
1467,Feature Access
1467,Biling Error
1468,Delayed Notifications
1468,Notification Failure
1469,Integration Error
1470,Sync Failure
1470,Integration Error
1471,Notification Failure
1472,Billing Error
1472,Feature Access
1473,Biling Error
1473,Billing Error
1474,Slow Performance
1475,Sync Failure
1476,Freeze Issue
1477,Freeze Issue
1478,Notification Failure
1478,Delayed Notifications
1479,Slow Performance
1479,Freeze Issue
1480,Feature Access
1480,Billing Error
1481,Feature Access
1482,Double Billing
1483,Billing Error
1484,Login Issue
1485,Biling Error
1486,Login Issue
1487,Integration Error
1487,Sync Failure
1488,Data Export Error
1489,Billing Error
1489,Double Billing
1490,Slow Performance
1490,Freeze Issue
1491,Biling Error
1491,Billing Error
1492,Double Billing
1492,Billing Error
1493,Feature Access
1494,Slow Performance
1494,Freeze Issue
1495,Feature Access
1496,App Crash
1497,Notification Failure
1498,Integration Error
1499,Sync Failure
1499,Integration Error
1500,Billing Error
1501,Slow Performance
1501,Freeze Issue
1502,Biling Error
1503,Integration Error
1503,Sync Failure
1504,Freeze Issue
1505,Integration Error
1506,Biling Error
1507,Slow Performance
1508,Double Billing
1509,Export Failure
1510,Biling Error
1511,Feature Access
1511,Double Billing
1512,Feature Access
1512,Double Billing
1513,Freeze Issue
1513,Slow Performance
1514,Double Billing
1515,Login Issue
1516,Login Issue
1516,App Crash
1517,App Crash
1518,Slow Performance
1519,Slow Performance
1519,Freeze Issue
1520,Double Billing
1520,Feature Access
1521,Integration Error
1522,Login Issue
1522,App Crash
1523,Notification Failure
1523,Delayed Notifications
1524,Freeze Issue
1525,Freeze Issue
1526,Feature Access
1526,Billing Error
1527,Integration Error
1527,Sync Failure
1528,Integration Error
1528,Sync Failure
1529,Login Issue
1529,App Crash
1530,Billing Error
1530,Double Billing
1531,App Crash
1531,Login Issue
1532,Integration Error
1532,Sync Failure
1533,Sync Failure
1534,Integration Error
1534,Sync Failure
1535,Feature Access
1535,Biling Error
1536,Sync Failure
1537,Integration Error
1538,Double Billing
1538,Billing Error
1539,Delayed Notifications
1539,Notification Failure
1540,Integration Error
1540,Sync Failure
1541,Slow Performance
1541,Freeze Issue
1542,Double Billing
1543,Integration Error
1543,Sync Failure
1544,Delayed Notifications
1545,Biling Error
1546,Billing Error
1546,Biling Error
1547,Slow Performance
1548,Biling Error
1549,Sync Failure
1549,Integration Error
1550,Feature Access
1550,Billing Error
1551,Login Issue
1551,App Crash
1552,Export Failure
1553,Slow Performance
1554,Login Issue
1554,App Crash
1555,Biling Error
1555,Double Billing
1556,Slow Performance
1556,Freeze Issue
1557,Login Issue
1557,App Crash
1558,App Crash
1558,Login Issue
1559,Sync Failure
1559,Integration Error
1560,Freeze Issue
1560,Slow Performance
1561,Integration Error
1562,Biling Error
1563,Slow Performance
1563,Freeze Issue
1564,Integration Error
1564,Sync Failure
1565,Feature Access
1565,Biling Error
1566,Double Billing
1567,Freeze Issue
1567,Slow Performance
1568,Integration Error
1569,Double Billing
1570,Billing Error
1571,Delayed Notifications
1571,Notification Failure
1572,Biling Error
1572,Billing Error
1573,Double Billing
1573,Biling Error
1574,Integration Error
1575,Slow Performance
1575,Freeze Issue
1576,Freeze Issue
1576,Slow Performance
1577,Notification Failure
1577,Delayed Notifications
1578,Login Issue
1578,App Crash
1579,Biling Error
1579,Double Billing
1580,Login Issue
1581,Integration Error
1582,Delayed Notifications
1582,Notification Failure
1583,App Crash
1583,Login Issue
1584,Slow Performance
1584,Freeze Issue
1585,Notification Failure
1585,Delayed Notifications
1586,Login Issue
1587,Slow Performance
1588,Slow Performance
1588,Freeze Issue
1589,Login Issue
1589,App Crash
1590,Double Billing
1590,Feature Access
1591,Billing Error
1592,Feature Access
1593,Export Failure
1593,Data Export Error
1594,Slow Performance
1595,Biling Error
1596,Double Billing
1597,Freeze Issue
1598,App Crash
1598,Login Issue
1599,Sync Failure
1599,Integration Error
1600,App Crash
1600,Login Issue
1601,Biling Error
1602,Double Billing
1603,App Crash
1604,Biling Error
1604,Double Billing
1605,Double Billing
1606,Delayed Notifications
1606,Notification Failure
1607,Slow Performance
1607,Freeze Issue
1608,Feature Access
1609,Data Export Error
1609,Export Failure
1610,Biling Error
1610,Double Billing
1611,Integration Error
1611,Sync Failure
1612,Delayed Notifications
1612,Notification Failure
1613,Freeze Issue
346,Export Failure
1615,Integration Error
1615,Sync Failure
1616,Login Issue
1616,App Crash
1617,Double Billing
1617,Billing Error
1618,Notification Failure
1619,Freeze Issue
1619,Slow Performance
1620,Double Billing
1621,App Crash
1621,Login Issue
1622,Integration Error
1622,Sync Failure
1623,Slow Performance
1623,Freeze Issue
1624,App Crash
1625,Feature Access
1625,Billing Error
1626,Feature Access
1626,Billing Error
1627,Feature Access
1628,Login Issue
1628,App Crash
1629,Biling Error
1630,Sync Failure
1630,Integration Error
1631,Billing Error
1631,Feature Access
1632,Login Issue
1633,Notification Failure
1634,Biling Error
